Date/Time,Lot,Description,Address,Zip,Latitude,Longitude,Available,Map Point
03/17/2018 04:35:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:40:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 03:45:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 03:50:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:10:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:45:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:15:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:05:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 03:55:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:25:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:50:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:10:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:20:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:15:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:30:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:50:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:35:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:25:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:45:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:05:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:00:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 04:55:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:40:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 05:55:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 06:05:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 06:40:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 06:50:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 06:00:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 06:55:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
03/17/2018 06:35:00 AM,Structure 2,Between Wilshire Blvd & Arizona Ave,1235 2nd St.,90401,34.016861,-118.498889,647,"(34.016861, -118.498889)"
