Date/Time,Lot,Description,Address,Zip,Latitude,Longitude,Available,Map Point
3/14/18 13:15,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,126,"(34.018203, -118.497761)"
3/14/18 13:20,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,127,"(34.018203, -118.497761)"
3/14/18 13:25,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,127,"(34.018203, -118.497761)"
3/14/18 13:30,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,129,"(34.018203, -118.497761)"
3/14/18 13:35,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,134,"(34.018203, -118.497761)"
3/14/18 13:40,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,138,"(34.018203, -118.497761)"
3/14/18 13:45,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,140,"(34.018203, -118.497761)"
3/14/18 13:50,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,145,"(34.018203, -118.497761)"
3/14/18 13:55,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,143,"(34.018203, -118.497761)"
3/14/18 14:00,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,145,"(34.018203, -118.497761)"
3/14/18 14:05,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,151,"(34.018203, -118.497761)"
3/14/18 14:10,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,156,"(34.018203, -118.497761)"
3/14/18 14:15,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,155,"(34.018203, -118.497761)"
3/14/18 14:20,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,163,"(34.018203, -118.497761)"
3/14/18 14:25,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,164,"(34.018203, -118.497761)"
3/14/18 14:30,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,164,"(34.018203, -118.497761)"
3/14/18 14:35,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,167,"(34.018203, -118.497761)"
3/14/18 14:40,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,173,"(34.018203, -118.497761)"
3/14/18 14:45,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,181,"(34.018203, -118.497761)"
3/14/18 14:50,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,181,"(34.018203, -118.497761)"
3/14/18 14:55,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,184,"(34.018203, -118.497761)"
3/14/18 15:00,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,183,"(34.018203, -118.497761)"
3/14/18 15:05,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,183,"(34.018203, -118.497761)"
3/14/18 15:10,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,187,"(34.018203, -118.497761)"
3/14/18 15:15,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,195,"(34.018203, -118.497761)"
3/14/18 15:20,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,193,"(34.018203, -118.497761)"
3/14/18 15:25,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,189,"(34.018203, -118.497761)"
3/14/18 15:30,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,190,"(34.018203, -118.497761)"
3/14/18 15:35,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,184,"(34.018203, -118.497761)"
3/14/18 15:40,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,190,"(34.018203, -118.497761)"
3/14/18 15:45,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,193,"(34.018203, -118.497761)"
3/14/18 15:50,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,196,"(34.018203, -118.497761)"
3/14/18 15:55,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,200,"(34.018203, -118.497761)"
3/14/18 16:00,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,200,"(34.018203, -118.497761)"
3/14/18 16:05,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,201,"(34.018203, -118.497761)"
3/14/18 16:10,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,200,"(34.018203, -118.497761)"
3/14/18 16:15,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,202,"(34.018203, -118.497761)"
3/14/18 16:20,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,201,"(34.018203, -118.497761)"
3/14/18 16:25,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,202,"(34.018203, -118.497761)"
3/14/18 16:30,Structure 1,Between Wilshire Blvd & Arizona Ave,1234 4th St.,90401,34.018203,-118.497761,203,"(34.018203, -118.497761)"
