Date/Time,Lot,Description,Address,Zip,Latitude,Longitude,Available,Map Point
03/17/2018 04:40:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 03:50:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:25:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:30:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:35:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:20:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:05:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:15:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 05:00:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 05:50:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 04:55:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 05:05:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
03/17/2018 05:25:00 AM,Lot 5 South,Short term lot,2600 Barnard Way,90401,33.998833,-118.484722,784,"(33.998833, -118.484722)"
