Date/Time,Lot,Description,Address,Zip,Latitude,Longitude,Available,Map Point
3/14/18 13:15,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,225,"(34.023972, -118.512472)"
3/14/18 13:20,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,228,"(34.023972, -118.512472)"
3/14/18 13:25,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,229,"(34.023972, -118.512472)"
3/14/18 13:30,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,225,"(34.023972, -118.512472)"
3/14/18 13:35,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,232,"(34.023972, -118.512472)"
3/14/18 13:40,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,233,"(34.023972, -118.512472)"
3/14/18 13:45,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,230,"(34.023972, -118.512472)"
3/14/18 13:50,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,231,"(34.023972, -118.512472)"
3/14/18 13:55,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,231,"(34.023972, -118.512472)"
3/14/18 14:00,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,231,"(34.023972, -118.512472)"
3/14/18 14:05,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,235,"(34.023972, -118.512472)"
3/14/18 14:10,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,238,"(34.023972, -118.512472)"
3/14/18 14:15,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,243,"(34.023972, -118.512472)"
3/14/18 14:20,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,244,"(34.023972, -118.512472)"
3/14/18 14:25,Beach House Lot,Off of PCH,445 Pacific Coast Hwy,90401,34.023972,-118.512472,247,"(34.023972, -118.512472)"
